arcs,build_source_hash,candidates_examined,capacity_mode,certification_seconds,command,complete_sequence,configuration,degenerate_pivots,direction_seconds,end_to_end_seconds,family,flow_augmentations,flow_solves,full_rebuilds,instance,instance_path,instance_sha256,local_rebuilds,macroitems,message,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,preprocessing_seconds,pricing_seconds,ratio_test_seconds,rebuilt_nodes,removed_arcs,repeat_of_replica_0,replica,run_id,runner_seconds,status,total_seconds,update_seconds,verified
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,26950786,"""instance""",0.000649494,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/a9689e6fd086ae5f/resolved_config.json', '--output', '<project>/experiments/runs/ablation/a9689e6fd086ae5f/result.json']",False,no-local-update,375941,0.701509139,18.099571325,bilevel,0,0,383770,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,0,380,,2000,34244.80299120795,381,generated,27070464,383389,0.001691652,0.297358961,0.516594578,648315227,0,,0,a9689e6fd086ae5f,18.108540539993555,optimal,18.085719544,16.0129138,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,26950786,"""instance""",0.000615441,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/c3f06cab3b2d4074/resolved_config.json', '--output', '<project>/experiments/runs/ablation/c3f06cab3b2d4074/result.json']",False,no-local-update,375941,0.660590924,17.675400172,bilevel,0,0,383770,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,0,380,,2000,34244.80299120795,381,generated,27070464,383389,0.001459373,0.29536397400000003,0.511670677,648315227,0,,1,c3f06cab3b2d4074,17.684219711998594,optimal,17.661822618,15.632888368,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,34769037,"""instance""",0.000692549,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/349df38a215c2fac/resolved_config.json', '--output', '<project>/experiments/runs/ablation/349df38a215c2fac/result.json']",False,no-restricted-ratio-test,413202,0.824913165,26.837132937,bilevel,0,0,2024,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,419207,380,,2000,34244.80299120795,381,generated,27070464,420850,0.001493871,0.416674563,19.144740909,155191026,0,,0,349df38a215c2fac,26.846456749990466,optimal,26.823243272,5.713058935,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,34769037,"""instance""",0.000593496,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/5214128c6d3c77e9/resolved_config.json', '--output', '<project>/experiments/runs/ablation/5214128c6d3c77e9/result.json']",False,no-restricted-ratio-test,413202,0.82434479,25.852830603,bilevel,0,0,2024,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,419207,380,,2000,34244.80299120795,381,generated,27070464,420850,0.00130419,0.395970712,18.545294991,155191026,0,,1,5214128c6d3c77e9,25.871382950994303,optimal,25.840690055,5.399876874,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,50991147,"""instance""",0.000677606,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/15442edd49decf42/resolved_config.json', '--output', '<project>/experiments/runs/ablation/15442edd49decf42/result.json']",False,sequential-canonicalization,709552,1.18818801,10.821296481,bilevel,0,0,3546,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,721319,380,,2000,34244.80299120795,718,generated,27070464,724147,0.001540348,0.5491121800000001,0.941060874,222851157,0,,0,15442edd49decf42,10.830485070007853,optimal,10.807829629,7.1478855,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,50991147,"""instance""",0.000668719,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/b5fb6d07e2ef7669/resolved_config.json', '--output', '<project>/experiments/runs/ablation/b5fb6d07e2ef7669/result.json']",False,sequential-canonicalization,709552,1.24943399,10.813696002,bilevel,0,0,3546,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,721319,380,,2000,34244.80299120795,718,generated,27070464,724147,0.001835266,0.546641661,0.933164083,222851157,0,,1,b5fb6d07e2ef7669,10.822204426003736,optimal,10.79727907,7.087557592,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,32473249,"""instance""",0.000598949,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/73e0eee246106f0c/resolved_config.json', '--output', '<project>/experiments/runs/ablation/73e0eee246106f0c/result.json']",False,sink-initial-basis,470882,0.797998981,4.255982593,bilevel,0,0,2224,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,470032,380,,2000,34244.80299120795,381,generated,27070464,471875,0.001426233,0.365781164,0.650689172,63109389,0,,0,73e0eee246106f0c,4.264940737004508,optimal,4.242872011,2.045372535,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,32473249,"""instance""",0.000591046,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/42e62f000460c465/resolved_config.json', '--output', '<project>/experiments/runs/ablation/42e62f000460c465/result.json']",False,sink-initial-basis,470882,0.837213134,4.300453947,bilevel,0,0,2224,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,470032,380,,2000,34244.80299120795,381,generated,27070464,471875,0.001489049,0.368079988,0.654868901,63109389,0,,1,42e62f000460c465,4.309670054004528,optimal,4.287557053,2.041419784,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,26950786,"""instance""",0.000639996,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/f7d12824faed469b/resolved_config.json', '--output', '<project>/experiments/runs/ablation/f7d12824faed469b/result.json']",False,with-transitive-reduction,375941,0.655455825,6.090061777,bilevel,0,0,1878,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,381892,380,,2000,34244.80299120795,381,generated,27070464,383389,0.002074247,0.303652953,0.508379276,122362412,0,,0,f7d12824faed469b,6.098291362010059,optimal,6.076653921,4.041585249,True
19943,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,26950786,"""instance""",0.000591406,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/ablation/2db7e6d97f48344f/resolved_config.json', '--output', '<project>/experiments/runs/ablation/2db7e6d97f48344f/result.json']",False,with-transitive-reduction,375941,0.675927711,6.031308332,bilevel,0,0,1878,gen_bilevel_density0.02_n2000_uniform_neg30_r0,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r0.json,0a8d6597281f8373f5b5d053362b90105efb02e1e71cab55b210d1adfbc87be9,381892,380,,2000,34244.80299120795,381,generated,27070464,383389,0.002169838,0.29619869,0.504707546,122362412,0,,1,2db7e6d97f48344f,6.038971008005319,optimal,6.017659101,3.979864693,True
