arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
1993,forest-dual,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.1777468319996842,2000,25926.125,325.0,generated,46059520,52679.0,2,2,1.1688810109999999,0.06109678999928292,optimal
1993,forest-dual-largest-tree,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.1384184574926621,2000,25926.125,325.0,generated,46059520,52679.0,2,2,1.1288600445,0.020430221004062332,optimal
1993,forest-primal,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.0408163909960422,2000,25926.125,325.0,generated,46059520,237977.0,2,2,1.0303270025,0.014402769986190833,optimal
1993,parametric,disconnected,649.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,0.05342078750254586,2000,25926.125,648.0,generated,46059520,0.0,2,2,0.0444439155,0.00023132699425332248,optimal
0,forest-dual,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.0044389975009835325,200,5864.625,163.0,generated,22679552,0.0,2,2,0.0008661515,5.2517003496177495e-05,optimal
0,forest-dual-largest-tree,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004178384493570775,200,5864.625,163.0,generated,22679552,0.0,2,2,0.000906303,0.00048759698984213173,optimal
0,forest-primal,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.00634744499984663,200,5864.625,163.0,generated,22679552,0.0,2,2,0.001271369,0.0015548979863524437,optimal
0,parametric,empty,326.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.0043462209941935726,200,5864.625,326.0,generated,22679552,0.0,2,2,0.0009503335,0.0001352380058960989,optimal
0,forest-dual,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.005123405499034561,200,631.2907916666667,199.0,generated,22679552,0.0,2,2,0.0012891439999999999,0.0004652889911085367,optimal
0,forest-dual-largest-tree,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.005157375497219618,200,631.2907916666667,199.0,generated,22679552,0.0,2,2,0.0013543169999999998,0.0003748989984160289,optimal
0,forest-primal,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.005356510002457071,200,631.2907916666667,199.0,generated,22679552,0.0,2,2,0.0016388285,0.0003100239991908893,optimal
0,parametric,empty,398.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.005450409000332002,200,631.2907916666667,398.0,generated,22679552,0.0,2,2,0.001283578,0.0011059240059694275,optimal
0,forest-dual,empty,0.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.004482281998207327,200,4188.85,103.0,generated,22679552,0.0,2,2,0.0009199115,9.224600216839463e-05,optimal
0,forest-dual-largest-tree,empty,0.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.006731746005243622,200,4188.85,103.0,generated,22679552,0.0,2,2,0.000757585,0.005039778014179319,optimal
0,forest-primal,empty,0.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.004838470995309763,200,4188.85,103.0,generated,22679552,0.0,2,2,0.0012660225,7.584199192933738e-05,optimal
0,parametric,empty,206.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.004565545496006962,200,4188.85,206.0,generated,22679552,0.0,2,2,0.0008861254999999999,0.00017327499517705292,optimal
191,forest-dual,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r0,62,0.009945327001332771,200,6254.294300979519,63.0,generated,22679552,1638.0,2,2,0.0063104425,0.0002200179878855124,optimal
191,forest-dual-largest-tree,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r0,62,0.009692478495708201,200,6254.294300979519,63.0,generated,22679552,1638.0,2,2,0.0061054690000000005,0.00021616900630760938,optimal
191,forest-primal,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r0,62,0.0125377974982257,200,6254.294300979519,63.0,generated,22679552,3086.0,2,2,0.0075485759999999996,8.551099745091051e-05,optimal
191,parametric,forest,125.0,gen_forest_components8_n200_heterogeneous_neg30_r0,62,0.00488962799863657,200,6254.294300979519,124.0,generated,22679552,0.0,2,2,0.0012836660000000001,0.00017904200649354607,optimal
191,forest-dual,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r1,34,0.0071139814899652265,200,26984.2176743055,35.0,generated,22679552,906.0,2,2,0.0033971970000000002,0.0006731629982823506,optimal
191,forest-dual-largest-tree,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r1,34,0.007035293492663186,200,26984.2176743055,35.0,generated,22679552,906.0,2,2,0.003392097,0.0002724169899011031,optimal
191,forest-primal,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r1,34,0.0075807174944202416,200,26984.2176743055,35.0,generated,22679552,1489.0,2,2,0.0036794255,0.00032551899494137615,optimal
191,parametric,forest,69.0,gen_forest_components8_n200_heterogeneous_neg30_r1,34,0.0049753050043364055,200,26984.2176743055,68.0,generated,22679552,0.0,2,2,0.0009578765,0.000757229994633235,optimal
191,forest-dual,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r2,46,0.010150308997253887,200,4477.9726,47.0,generated,22843392,868.0,2,2,0.00565298,0.00041131398756988347,optimal
191,forest-dual-largest-tree,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r2,46,0.010450945497723296,200,4477.9726,47.0,generated,23007232,868.0,2,2,0.005813805,0.00022415700368583202,optimal
191,forest-primal,forest,0.0,gen_forest_components8_n200_heterogeneous_neg30_r2,46,0.013866975998098496,200,4477.9726,47.0,generated,22843392,2411.0,2,2,0.008497948,0.00013744599709752947,optimal
191,parametric,forest,93.0,gen_forest_components8_n200_heterogeneous_neg30_r2,46,0.006915148500411306,200,4477.9726,92.0,generated,23007232,0.0,2,2,0.0011460175,0.002571359000285156,optimal
4997,forest-dual,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r0,232,7.378703118498379,2000,23259.085117102593,233.0,generated,46059520,203947.0,2,2,7.3679027385,0.06651212899305392,optimal
4997,forest-dual-largest-tree,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r0,232,15.00022948449623,2000,23259.085117102593,233.0,generated,46059520,349570.0,2,2,14.9868947705,0.40640026702021714,optimal
4997,forest-primal,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r0,232,5.736325690995727,2000,23259.085117102593,233.0,generated,46059520,348205.0,2,2,5.7242692735,0.1033079039916629,optimal
4997,parametric,layered,465.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r0,232,0.06919113850017311,2000,23259.085117102593,464.0,generated,46059520,0.0,2,2,0.057866464,0.00010184898565057665,optimal
4892,forest-dual,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r1,244,7.711993835000612,2000,324415.9961589882,245.0,generated,46059520,197033.0,2,2,7.699531116,0.03046496598108206,optimal
4892,forest-dual-largest-tree,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r1,244,14.01173934200051,2000,324415.9961589882,245.0,generated,46059520,311905.0,2,2,13.999555541,0.704589479995775,optimal
4892,forest-primal,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r1,244,6.97579624500213,2000,324415.9961589882,245.0,generated,46059520,389562.0,2,2,6.9627255955,0.13425270000880118,optimal
4892,parametric,layered,489.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r1,244,0.08979960899887374,2000,324415.9961589882,488.0,generated,46059520,0.0,2,2,0.076798798,0.0045603460021084175,optimal
4804,forest-dual,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r2,170,7.124386224008049,2000,14175.711982856385,171.0,generated,46059520,184677.0,2,2,7.106544746999999,0.26238285200088285,optimal
4804,forest-dual-largest-tree,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r2,170,10.37005815449811,2000,14175.711982856385,171.0,generated,46059520,243809.0,2,2,10.3579234215,0.12309254900901578,optimal
4804,forest-primal,layered,0.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r2,170,6.726077289000386,2000,14175.711982856385,171.0,generated,46059520,290263.0,2,2,6.71323069,0.45249058000626974,optimal
4804,parametric,layered,341.0,gen_layered_levels20-density0.02-skip0.005_n2000_dispersed_neg30_r2,170,0.0499660694913473,2000,14175.711982856385,340.0,generated,46059520,0.0,2,2,0.039794241,0.0005861730023752898,optimal
5977,forest-dual,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r0,282,2.069115647005674,2000,24405.823160331383,283.0,generated,46059520,97021.0,2,2,2.05547215,0.008503937991918065,optimal
5977,forest-dual-largest-tree,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r0,282,2.3641401954955654,2000,24405.823160331383,283.0,generated,46059520,106756.0,2,2,2.352540647,0.03633393699419685,optimal
5977,forest-primal,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r0,282,1.32012483899598,2000,24405.823160331383,283.0,generated,46059520,134830.0,2,2,1.3081714205,0.0005564939929172397,optimal
5977,parametric,sparse,565.0,gen_sparse_degree3_n2000_dispersed_neg30_r0,282,0.07479700849944493,2000,24405.823160331383,564.0,generated,46059520,0.0,2,2,0.0630103165,0.002969587003462948,optimal
5967,forest-dual,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r1,258,1.6218474019988207,2000,340470.39182430913,259.0,generated,46059520,74571.0,2,2,1.6081174580000002,0.030773739999858662,optimal
5967,forest-dual-largest-tree,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r1,258,1.5817074904989568,2000,340470.39182430913,259.0,generated,46059520,73712.0,2,2,1.5692695265,0.09702667901001405,optimal
5967,forest-primal,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r1,258,1.2868424345069798,2000,340470.39182430913,259.0,generated,46059520,98238.0,2,2,1.2743547985,0.013717132998863235,optimal
5967,parametric,sparse,517.0,gen_sparse_degree3_n2000_dispersed_neg30_r1,258,0.07680667949898634,2000,340470.39182430913,516.0,generated,46059520,0.0,2,2,0.06304019250000001,0.003934339008992538,optimal
5975,forest-dual,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r2,222,1.3487581065055565,2000,16786.826054774243,223.0,generated,46059520,77311.0,2,2,1.334442785,0.011547068992513232,optimal
5975,forest-dual-largest-tree,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r2,222,1.3585347709959024,2000,16786.826054774243,223.0,generated,46059520,78622.0,2,2,1.343861456,0.025392508003278635,optimal
5975,forest-primal,sparse,0.0,gen_sparse_degree3_n2000_dispersed_neg30_r2,222,1.0548441375067341,2000,16786.826054774243,223.0,generated,46059520,103430.0,2,2,1.041084465,0.01734137900348287,optimal
5975,parametric,sparse,445.0,gen_sparse_degree3_n2000_dispersed_neg30_r2,222,0.07068132649874315,2000,16786.826054774243,444.0,generated,46059520,0.0,2,2,0.056692717000000004,0.004208519007079303,optimal
583,forest-dual,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r0,31,0.014202562000718899,200,2384.714953271028,32.0,generated,23171072,1377.0,2,2,0.007969328,0.005033431982155889,optimal
583,forest-dual-largest-tree,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r0,31,0.01126211199152749,200,2384.714953271028,32.0,generated,23334912,1382.0,2,2,0.006838733499999999,0.0007481260108761489,optimal
583,forest-primal,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r0,31,0.015138579503400251,200,2384.714953271028,32.0,generated,23171072,1903.0,2,2,0.010010368,0.0013526889961212873,optimal
583,parametric,sparse,63.0,gen_sparse_degree3_n200_dispersed_neg30_r0,31,0.005859347998921294,200,2384.714953271028,62.0,generated,23662592,0.0,2,2,0.0016730715,0.0001630160113563761,optimal
583,forest-dual,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r1,25,0.010737402000813745,200,39122.88947818706,26.0,generated,23826432,911.0,2,2,0.005614891,0.002266964002046734,optimal
583,forest-dual-largest-tree,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r1,25,0.012616305997653399,200,39122.88947818706,26.0,generated,23990272,868.0,2,2,0.0057915065,0.0011752440041163936,optimal
583,forest-primal,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r1,25,0.026539418009633664,200,39122.88947818706,26.0,generated,23662592,1697.0,2,2,0.0191472265,0.0024198820028686896,optimal
583,parametric,sparse,51.0,gen_sparse_degree3_n200_dispersed_neg30_r1,25,0.006823135001468472,200,39122.88947818706,50.0,generated,23990272,0.0,2,2,0.0018953505,0.0003559479955583811,optimal
577,forest-dual,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r2,26,0.014601328002754599,200,1731.3808539944903,27.0,generated,24154112,1038.0,2,2,0.008421017499999999,0.00018068199278786778,optimal
577,forest-dual-largest-tree,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r2,26,0.0135850875012693,200,1731.3808539944903,27.0,generated,24154112,975.0,2,2,0.007495221,0.0006071709940442815,optimal
577,forest-primal,sparse,0.0,gen_sparse_degree3_n200_dispersed_neg30_r2,26,0.01561457149364287,200,1731.3808539944903,27.0,generated,23990272,1162.0,2,2,0.0093028645,0.0002586229966254905,optimal
577,parametric,sparse,53.0,gen_sparse_degree3_n200_dispersed_neg30_r2,26,0.006171203502162825,200,1731.3808539944903,52.0,generated,24154112,0.0,2,2,0.001490206,0.0006796610105084255,optimal
1564,forest-dual,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r0,41,0.011218251987884287,200,2943.5605263157895,42.0,generated,24260608,1054.0,2,2,0.005977134,0.00032390600244980305,optimal
1564,forest-dual-largest-tree,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r0,41,0.00995396849612007,200,2943.5605263157895,42.0,generated,24424448,947.0,2,2,0.0049873375,0.00018768700829241425,optimal
1564,forest-primal,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r0,41,0.019343507497978862,200,2943.5605263157895,42.0,generated,24260608,2394.0,2,2,0.0125110845,0.0014705450012115762,optimal
1564,parametric,transitive,83.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r0,41,0.006822759998613037,200,2943.5605263157895,82.0,generated,24424448,0.0,2,2,0.0020181835000000004,0.00011406198609620333,optimal
1580,forest-dual,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r1,18,0.02178652200382203,200,296.85744811320757,19.0,generated,24424448,2003.0,2,2,0.014605808500000001,0.0002599380095489323,optimal
1580,forest-dual-largest-tree,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r1,18,0.020527528002276085,200,296.85744811320757,19.0,generated,24424448,1835.0,2,2,0.0131316475,2.337200567126274e-05,optimal
1580,forest-primal,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r1,18,0.019439959498413373,200,296.85744811320757,19.0,generated,24424448,1861.0,2,2,0.012482885499999999,0.003419981003389694,optimal
1580,parametric,transitive,37.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r1,18,0.008164471997588407,200,296.85744811320757,36.0,generated,24424448,0.0,2,2,0.0018457335000000002,0.0003758959792321548,optimal
1564,forest-dual,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r2,20,0.011284052998234984,200,1698.8443579766538,21.0,generated,24424448,983.0,2,2,0.0058308205,0.00022173199977260083,optimal
1564,forest-dual-largest-tree,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r2,20,0.00974769399908837,200,1698.8443579766538,21.0,generated,24424448,797.0,2,2,0.0049024854999999996,0.00024220801424235106,optimal
1564,forest-primal,transitive,0.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r2,20,0.023156924500653986,200,1698.8443579766538,21.0,generated,24424448,2006.0,2,2,0.015572187000000001,0.0005839009972987697,optimal
1564,parametric,transitive,41.0,gen_transitive_degree2-extra3.0_n200_uniform_neg30_r2,20,0.006898302002809942,200,1698.8443579766538,40.0,generated,24424448,0.0,2,2,0.0019556755,0.0002861559914890677,optimal
3033,forest-dual,pckp-historical,0.0,pckp_M_538_3033,3,0.09751601699827006,538,23003393.24714806,4.0,DATA/INSTANCES/PCKP_BB/instances,24424448,5268.0,2,2,0.08977183050000001,0.001564617981784977,optimal
3033,forest-dual-largest-tree,pckp-historical,0.0,pckp_M_538_3033,3,0.13686349899944616,538,23003393.24714806,4.0,DATA/INSTANCES/PCKP_BB/instances,24424448,6590.0,2,2,0.1280739045,0.0013725120079470798,optimal
3033,forest-primal,pckp-historical,0.0,pckp_M_538_3033,3,0.0527740885008825,538,23003393.24714806,4.0,DATA/INSTANCES/PCKP_BB/instances,24424448,1819.0,2,2,0.0446814975,0.0015884230087976903,optimal
3033,parametric,pckp-historical,7.0,pckp_M_538_3033,3,0.011143107505631633,538,23003393.24714806,6.0,DATA/INSTANCES/PCKP_BB/instances,24424448,0.0,2,2,0.004205503,8.391699520871043e-05,optimal
