arcs,build_source_hash,candidates_examined,capacity_mode,certification_seconds,command,complete_sequence,configuration,degenerate_pivots,direction_seconds,end_to_end_seconds,family,flow_augmentations,flow_solves,full_rebuilds,instance,instance_path,instance_sha256,local_rebuilds,macroitems,message,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,preprocessing_seconds,pricing_seconds,ratio_test_seconds,rebuilt_nodes,removed_arcs,repeat_of_replica_0,replica,run_id,runner_seconds,status,total_seconds,update_seconds,verified
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.0020601,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r1.json', '--config', '<project>/experiments/runs/scalability/51c7fb6d74c72d87/resolved_config.json', '--output', '<project>/experiments/runs/scalability/51c7fb6d74c72d87/result.json']",False,parametric,0,0.0,2.121690697,chain,66894,22,0,gen_chain_plain_n20000_uniform_neg0_r1,data/generated/gen_chain_plain_n20000_uniform_neg0_r1.json,23b28d94bc2d8641c5bce55167c88ea731b8eb10612d0a48ce3274501cf51c82,0,11,,20000,41383.38210192404,22,generated,64053248,0,0.004022239,0.0,0.0,0,0,,0,51c7fb6d74c72d87,2.136158893990796,optimal,2.093095946,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.00179477,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r1.json', '--config', '<project>/experiments/runs/scalability/8b7b10a50a60c5e7/resolved_config.json', '--output', '<project>/experiments/runs/scalability/8b7b10a50a60c5e7/result.json']",False,parametric,0,0.0,2.174734382,chain,66894,22,0,gen_chain_plain_n20000_uniform_neg0_r1,data/generated/gen_chain_plain_n20000_uniform_neg0_r1.json,23b28d94bc2d8641c5bce55167c88ea731b8eb10612d0a48ce3274501cf51c82,0,11,,20000,41383.38210192404,22,generated,64053248,0,0.003657701,0.0,0.0,0,0,,1,8b7b10a50a60c5e7,2.1900982500083046,optimal,2.144993917,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001811863,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json', '--config', '<project>/experiments/runs/scalability/069113e6223f289f/resolved_config.json', '--output', '<project>/experiments/runs/scalability/069113e6223f289f/result.json']",True,dinkelbach,0,0.0,7.364449392,chain,296748,28,0,gen_chain_plain_n20000_uniform_neg0_r2,data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json,dfbed0cbc3b1b91dbe0b3e33ce5a769c8aedcdb162cdccbf4f20331e7adee639,0,6,,20000,170929.87537671404,6,generated,64053248,0,0.003679167,0.0,0.0,0,0,,0,069113e6223f289f,7.380157781997696,optimal,7.33810606,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001855499,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json', '--config', '<project>/experiments/runs/scalability/7e0cc7198be4fbbd/resolved_config.json', '--output', '<project>/experiments/runs/scalability/7e0cc7198be4fbbd/result.json']",True,dinkelbach,0,0.0,7.36415544,chain,296748,28,0,gen_chain_plain_n20000_uniform_neg0_r2,data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json,dfbed0cbc3b1b91dbe0b3e33ce5a769c8aedcdb162cdccbf4f20331e7adee639,0,6,,20000,170929.87537671404,6,generated,64053248,0,0.004161697,0.0,0.0,0,0,,1,7e0cc7198be4fbbd,7.380763067005319,optimal,7.335163226,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,16596845,"""instance""",0.00179668,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json', '--config', '<project>/experiments/runs/scalability/173a774ae5d0e47c/resolved_config.json', '--output', '<project>/experiments/runs/scalability/173a774ae5d0e47c/result.json']",True,forest-tuned,16529,0.754817211,4.523188998,chain,0,0,70,gen_chain_plain_n20000_uniform_neg0_r2,data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json,dfbed0cbc3b1b91dbe0b3e33ce5a769c8aedcdb162cdccbf4f20331e7adee639,16473,6,,20000,170929.87537671404,6,generated,64053248,16537,0.003377912,0.136069864,0.32297077,129310472,0,,0,173a774ae5d0e47c,4.539201210005558,optimal,4.494025649,3.023587756,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,16596845,"""instance""",0.00187254,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json', '--config', '<project>/experiments/runs/scalability/1ca593c23ed51bcb/resolved_config.json', '--output', '<project>/experiments/runs/scalability/1ca593c23ed51bcb/result.json']",True,forest-tuned,16529,0.749869309,4.519510126,chain,0,0,70,gen_chain_plain_n20000_uniform_neg0_r2,data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json,dfbed0cbc3b1b91dbe0b3e33ce5a769c8aedcdb162cdccbf4f20331e7adee639,16473,6,,20000,170929.87537671404,6,generated,64053248,16537,0.003433782,0.135027966,0.314760421,129310472,0,,1,1ca593c23ed51bcb,4.535286633996293,optimal,4.493275066,3.033191858,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.002062394,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json', '--config', '<project>/experiments/runs/scalability/3c3af6a0757ab11a/resolved_config.json', '--output', '<project>/experiments/runs/scalability/3c3af6a0757ab11a/result.json']",False,parametric,0,0.0,2.328303539,chain,61493,12,0,gen_chain_plain_n20000_uniform_neg0_r2,data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json,dfbed0cbc3b1b91dbe0b3e33ce5a769c8aedcdb162cdccbf4f20331e7adee639,0,6,,20000,170929.87537671404,12,generated,64217088,0,0.003604777,0.0,0.0,0,0,,0,3c3af6a0757ab11a,2.343670268994174,optimal,2.302721314,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.002061254,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json', '--config', '<project>/experiments/runs/scalability/458ef9a1eecb34e1/resolved_config.json', '--output', '<project>/experiments/runs/scalability/458ef9a1eecb34e1/result.json']",False,parametric,0,0.0,2.362134512,chain,61493,12,0,gen_chain_plain_n20000_uniform_neg0_r2,data/generated/gen_chain_plain_n20000_uniform_neg0_r2.json,dfbed0cbc3b1b91dbe0b3e33ce5a769c8aedcdb162cdccbf4f20331e7adee639,0,6,,20000,170929.87537671404,12,generated,64217088,0,0.003400006,0.0,0.0,0,0,,1,458ef9a1eecb34e1,2.376517361990409,optimal,2.33567611,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.002044703,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/scalability/9df8a1f83087d0d6/resolved_config.json', '--output', '<project>/experiments/runs/scalability/9df8a1f83087d0d6/result.json']",True,dinkelbach,0,0.0,8.466836681,chain,394397,43,0,gen_chain_plain_n20000_uniform_neg30_r0,data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json,1bbc3a9efb5e6da8631e8a0e37879215f0f7f746f658dc096f85bf25dde7f749,0,9,,20000,146592.74872986964,9,generated,64217088,0,0.003593581,0.0,0.0,0,0,,0,9df8a1f83087d0d6,8.485834990991862,optimal,8.440282535,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001914909,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/scalability/7409faf452c096a3/resolved_config.json', '--output', '<project>/experiments/runs/scalability/7409faf452c096a3/result.json']",True,dinkelbach,0,0.0,8.555563314,chain,394397,43,0,gen_chain_plain_n20000_uniform_neg30_r0,data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json,1bbc3a9efb5e6da8631e8a0e37879215f0f7f746f658dc096f85bf25dde7f749,0,9,,20000,146592.74872986964,9,generated,64217088,0,0.003425029,0.0,0.0,0,0,,1,7409faf452c096a3,8.571655341002042,optimal,8.529080617,0.0,True
