arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
0,forest-reference,empty,,gen_empty_plain_n20000_uniform_neg0_r1,7231,,20000,0.0,,generated,37154816,,3,0,,0.0,time_limit
0,forest-tuned,empty,0,gen_empty_plain_n20000_uniform_neg0_r1,13607,8.495759305995307,20000,61990.5996,13607,generated,40599552,0,3,3,8.453812118,0.435779666993767,optimal
0,parametric,empty,27220,gen_empty_plain_n20000_uniform_neg0_r1,13607,6.095366308989469,20000,61990.5996,27220,generated,40599552,0,3,3,6.05588509,0.1523289990000194,optimal
0,dinkelbach,empty,6895,gen_empty_plain_n20000_uniform_neg0_r2,623,3.0357571670028847,20000,419046.9,623,generated,40599552,0,3,3,3.012702138,0.5023254590050783,optimal
0,forest-reference,empty,0,gen_empty_plain_n20000_uniform_neg0_r2,623,29.433016252005473,20000,419046.9,20000,generated,40599552,106422,3,3,29.408103666,0.7607866579928668,optimal
0,forest-tuned,empty,0,gen_empty_plain_n20000_uniform_neg0_r2,623,0.6033716689998982,20000,419046.9,623,generated,40599552,0,3,3,0.578316193,0.029423301995848306,optimal
0,parametric,empty,1246,gen_empty_plain_n20000_uniform_neg0_r2,623,0.4532038229954196,20000,419046.9,1246,generated,40599552,0,3,3,0.423770872,0.08887551800580695,optimal
0,dinkelbach,empty,5907,gen_empty_plain_n2000_uniform_neg30_r0,507,0.22990914800902829,2000,48078.02777777778,508,generated,28123136,0,3,3,0.221417526,0.0034737890237011015,optimal
0,forest-reference,empty,0,gen_empty_plain_n2000_uniform_neg30_r0,507,0.33207249399856664,2000,48078.02777777778,1419,generated,28123136,8983,3,3,0.323704232,0.0049400790012441576,optimal
0,forest-tuned,empty,0,gen_empty_plain_n2000_uniform_neg30_r0,507,0.05299440100498032,2000,48078.02777777778,508,generated,28123136,0,3,3,0.045546182,0.0012203730002511293,optimal
0,parametric,empty,1015,gen_empty_plain_n2000_uniform_neg30_r0,507,0.032689282001229,2000,48078.02777777778,1014,generated,28123136,0,3,3,0.02537439,0.0004096589982509613,optimal
0,dinkelbach,empty,18380,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.6882352190004895,2000,5987.840785714286,1355,generated,28123136,0,3,3,0.678132036,0.012629011005628854,optimal
0,forest-reference,empty,0,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.3731537879939424,2000,5987.840785714286,1407,generated,28123136,10209,3,3,0.364377191,0.004925702989567071,optimal
0,forest-tuned,empty,0,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.12284853600431234,2000,5987.840785714286,1355,generated,28123136,0,3,3,0.114380435,0.005443160000140779,optimal
0,parametric,empty,2709,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.07200237098732032,2000,5987.840785714286,2708,generated,28123136,0,3,3,0.063892276,0.0016784600011305884,optimal
0,dinkelbach,empty,4898,gen_empty_plain_n2000_uniform_neg30_r2,428,0.18240014399634674,2000,35535.975,429,generated,28123136,0,3,3,0.17541222,0.004954179996275343,optimal
0,forest-reference,empty,0,gen_empty_plain_n2000_uniform_neg30_r2,428,0.2648941400111653,2000,35535.975,1387,generated,28123136,6822,3,3,0.258937229,0.007921180003904738,optimal
0,forest-tuned,empty,0,gen_empty_plain_n2000_uniform_neg30_r2,428,0.05235953800729476,2000,35535.975,429,generated,28123136,0,3,3,0.044948913,0.0010355459962738678,optimal
0,parametric,empty,857,gen_empty_plain_n2000_uniform_neg30_r2,428,0.027779604992247187,2000,35535.975,856,generated,28123136,0,3,3,0.021965777,0.001510016998508945,optimal
