arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
1999,dinkelbach,chain,47.0,gen_chain_plain_n2000_uniform_neg30_r1,6,0.28363809349684743,2000,190.4533466070703,7.0,generated,24379392,0.0,2,2,0.2748833135,0.0009558389865560457,optimal
1999,forest-tuned,chain,0.0,gen_chain_plain_n2000_uniform_neg30_r1,6,0.09764746650034795,2000,190.4533466070703,7.0,generated,24379392,3421.0,2,2,0.08908630000000001,0.004025115005788393,optimal
1999,parametric,chain,13.0,gen_chain_plain_n2000_uniform_neg30_r1,6,0.036590066498320084,2000,190.4533466070703,12.0,generated,24498176,0.0,2,2,0.0284809225,9.228299313690513e-05,optimal
1999,dinkelbach,chain,12.0,gen_chain_plain_n2000_uniform_neg30_r2,3,0.08404536550369812,2000,10231.488992353232,3.0,generated,24498176,0.0,2,2,0.0753121965,0.0010372169926995412,optimal
1999,forest-tuned,chain,0.0,gen_chain_plain_n2000_uniform_neg30_r2,3,0.06693292750424007,2000,10231.488992353232,3.0,generated,24498176,2080.0,2,2,0.0587181315,0.002481004994479008,optimal
1999,parametric,chain,6.0,gen_chain_plain_n2000_uniform_neg30_r2,3,0.0412545259896433,2000,10231.488992353232,6.0,generated,24498176,0.0,2,2,0.0330756725,0.0020718619925901294,optimal
199,dinkelbach,chain,35.0,gen_chain_plain_n200_uniform_neg0_r0,7,0.007096111999999266,200,3034.8419037199124,7.0,generated,22790144,0.0,2,2,0.003428695,0.0003542560007190332,optimal
199,forest-tuned,chain,0.0,gen_chain_plain_n200_uniform_neg0_r0,7,0.006071360505302437,200,3034.8419037199124,7.0,generated,22626304,384.0,2,2,0.0012677725,0.0016076170140877366,optimal
199,parametric,chain,14.0,gen_chain_plain_n200_uniform_neg0_r0,7,0.004291826502594631,200,3034.8419037199124,14.0,generated,22790144,0.0,2,2,0.0010091135,5.205001798458397e-06,optimal
199,dinkelbach,chain,11.0,gen_chain_plain_n200_uniform_neg0_r1,3,0.004851479003264103,200,442.04541595092024,3.0,generated,22790144,0.0,2,2,0.001587518,8.941999112721533e-05,optimal
199,forest-tuned,chain,0.0,gen_chain_plain_n200_uniform_neg0_r1,3,0.0035923309915233403,200,442.04541595092024,3.0,generated,22790144,47.0,2,2,0.000325166,6.952002877369523e-06,optimal
199,parametric,chain,6.0,gen_chain_plain_n200_uniform_neg0_r1,3,0.0044318189975456335,200,442.04541595092024,6.0,generated,22790144,0.0,2,2,0.001111257,0.00011179600551258773,optimal
199,dinkelbach,chain,28.0,gen_chain_plain_n200_uniform_neg0_r2,6,0.006292681995546445,200,2007.2983870967741,6.0,generated,22790144,0.0,2,2,0.0030434925,4.3979991460219026e-05,optimal
199,forest-tuned,chain,0.0,gen_chain_plain_n200_uniform_neg0_r2,6,0.004539653498795815,200,2007.2983870967741,6.0,generated,22790144,294.0,2,2,0.0012394845,7.593899499624968e-05,optimal
199,parametric,chain,12.0,gen_chain_plain_n200_uniform_neg0_r2,6,0.004673584502597805,200,2007.2983870967741,12.0,generated,22790144,0.0,2,2,0.0012386839999999999,0.00034846299968194216,optimal
199,dinkelbach,chain,33.0,gen_chain_plain_n200_uniform_neg30_r0,7,0.006765682497643866,200,1860.4536,7.0,generated,22790144,0.0,2,2,0.0032693590000000003,0.0001120830129366368,optimal
199,forest-tuned,chain,0.0,gen_chain_plain_n200_uniform_neg30_r0,7,0.0046205955077311955,200,1860.4536,7.0,generated,22790144,286.0,2,2,0.0010480065,0.00031184499675873667,optimal
199,parametric,chain,14.0,gen_chain_plain_n200_uniform_neg30_r0,7,0.005638976996124256,200,1860.4536,14.0,generated,22790144,0.0,2,2,0.0014918465,0.00020059999951627105,optimal
199,dinkelbach,chain,22.0,gen_chain_plain_n200_uniform_neg30_r1,3,0.006489865998446476,200,38.76512526096033,4.0,generated,22790144,0.0,2,2,0.0028284765,0.0006059860024834052,optimal
199,forest-tuned,chain,0.0,gen_chain_plain_n200_uniform_neg30_r1,3,0.005029283995099831,200,38.76512526096033,4.0,generated,22790144,179.0,2,2,0.000718779,0.0001538439973955974,optimal
199,parametric,chain,7.0,gen_chain_plain_n200_uniform_neg30_r1,3,0.004958155994245317,200,38.76512526096033,6.0,generated,22790144,0.0,2,2,0.0008925995,9.542801126372069e-05,optimal
