arcs,build_source_hash,candidates_examined,capacity_mode,certification_seconds,command,complete_sequence,configuration,degenerate_pivots,direction_seconds,end_to_end_seconds,family,flow_augmentations,flow_solves,full_rebuilds,instance,instance_path,instance_sha256,local_rebuilds,macroitems,message,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,preprocessing_seconds,pricing_seconds,ratio_test_seconds,rebuilt_nodes,removed_arcs,repeat_of_replica_0,replica,run_id,runner_seconds,status,total_seconds,update_seconds,verified
19699,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,23925353,"""instance""",0.000664634,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json', '--config', '<project>/experiments/runs/dual/145ede9ee730ab66/resolved_config.json', '--output', '<project>/experiments/runs/dual/145ede9ee730ab66/result.json']",False,forest-primal,334764,0.744978728,7.404353776,bilevel,0,0,1624,gen_bilevel_density0.02_n2000_uniform_neg30_r2,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json,62ce1b446117e44841d23975b425d44e269724e1fe25c679f412ee2d0064d816,340871,287,,2000,23875.47306953925,288,generated,26648576,342207,0.001824292,0.306097653,0.606784014,134293864,0,,0,145ede9ee730ab66,7.419881155001349,optimal,7.387723535,5.103105012,True
19699,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,23925353,"""instance""",0.000599741,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json', '--config', '<project>/experiments/runs/dual/fa3cd790edb5d71f/resolved_config.json', '--output', '<project>/experiments/runs/dual/fa3cd790edb5d71f/result.json']",False,forest-primal,334764,0.646520927,6.525665405,bilevel,0,0,1624,gen_bilevel_density0.02_n2000_uniform_neg30_r2,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json,62ce1b446117e44841d23975b425d44e269724e1fe25c679f412ee2d0064d816,340871,287,,2000,23875.47306953925,288,generated,26648576,342207,0.00136361,0.268883999,0.541779472,134293864,0,,1,fa3cd790edb5d71f,6.534010543007753,optimal,6.512159737,4.505648326,True
19699,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.000732303,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json', '--config', '<project>/experiments/runs/dual/6aa090026d8791cb/resolved_config.json', '--output', '<project>/experiments/runs/dual/6aa090026d8791cb/result.json']",False,parametric,0,0.0,0.067499232,bilevel,5627,575,0,gen_bilevel_density0.02_n2000_uniform_neg30_r2,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json,62ce1b446117e44841d23975b425d44e269724e1fe25c679f412ee2d0064d816,0,287,,2000,23875.47306953925,574,generated,26808320,0,0.001519662,0.0,0.0,0,0,,0,6aa090026d8791cb,0.07560984800511505,optimal,0.053589886,0.0,True
19699,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.000674582,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json', '--config', '<project>/experiments/runs/dual/157a1cbc2c559d86/resolved_config.json', '--output', '<project>/experiments/runs/dual/157a1cbc2c559d86/result.json']",False,parametric,0,0.0,0.07011395,bilevel,5627,575,0,gen_bilevel_density0.02_n2000_uniform_neg30_r2,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r2.json,62ce1b446117e44841d23975b425d44e269724e1fe25c679f412ee2d0064d816,0,287,,2000,23875.47306953925,574,generated,26808320,0,0.001488098,0.0,0.0,0,0,,1,157a1cbc2c559d86,0.07852488801290747,optimal,0.055652373,0.0,True
1999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,18486134,"""instance""",0.000238074,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/dual/8939b615080119f0/resolved_config.json', '--output', '<project>/experiments/runs/dual/8939b615080119f0/result.json']",False,forest-dual,0,0.064851833,0.227552593,chain,0,0,54,gen_chain_plain_n2000_uniform_neg30_r0,data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json,24b519dbe2874823630864dcfee5e11cedf443892d43fd14ba00bd55c2593e27,10798,11,,2000,15844.804659498208,12,generated,26808320,10840,0.000333335,0.137834063,0.000815739,454072,0,,0,8939b615080119f0,0.23452632199041545,optimal,0.224901575,0.015012876,True
1999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,18486134,"""instance""",0.000241923,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/dual/d6f22e013183b76e/resolved_config.json', '--output', '<project>/experiments/runs/dual/d6f22e013183b76e/result.json']",False,forest-dual,0,0.067698148,0.236804206,chain,0,0,54,gen_chain_plain_n2000_uniform_neg30_r0,data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json,24b519dbe2874823630864dcfee5e11cedf443892d43fd14ba00bd55c2593e27,10798,11,,2000,15844.804659498208,12,generated,26808320,10840,0.000348912,0.143658197,0.000854926,454072,0,,1,d6f22e013183b76e,0.24378408399934415,optimal,0.234114903,0.015281637,True
1999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,18486134,"""instance""",0.000245553,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/dual/b846297528709d53/resolved_config.json', '--output', '<project>/experiments/runs/dual/b846297528709d53/result.json']",False,forest-dual-largest-tree,0,0.067650493,0.236916991,chain,0,0,54,gen_chain_plain_n2000_uniform_neg30_r0,data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json,24b519dbe2874823630864dcfee5e11cedf443892d43fd14ba00bd55c2593e27,10798,11,,2000,15844.804659498208,12,generated,26808320,10840,0.000391536,0.143425654,0.000898087,454072,0,,0,b846297528709d53,0.24210634799965192,optimal,0.234219046,0.01546749,True
1999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,18486134,"""instance""",0.000262935,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/dual/47ab683f936bedc8/resolved_config.json', '--output', '<project>/experiments/runs/dual/47ab683f936bedc8/result.json']",False,forest-dual-largest-tree,0,0.073128641,0.25509915,chain,0,0,54,gen_chain_plain_n2000_uniform_neg30_r0,data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json,24b519dbe2874823630864dcfee5e11cedf443892d43fd14ba00bd55c2593e27,10798,11,,2000,15844.804659498208,12,generated,26808320,10840,0.000393277,0.154231985,0.000949007,454072,0,,1,47ab683f936bedc8,0.26070741401053965,optimal,0.252222456,0.016645683,True
1999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,558114,"""instance""",0.000239103,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/dual/498494581affb91e/resolved_config.json', '--output', '<project>/experiments/runs/dual/498494581affb91e/result.json']",False,forest-primal,3495,0.013281489,0.075424965,chain,0,0,25,gen_chain_plain_n2000_uniform_neg30_r0,data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json,24b519dbe2874823630864dcfee5e11cedf443892d43fd14ba00bd55c2593e27,3509,11,,2000,15844.804659498208,12,generated,26808320,3522,0.000353382,0.005034865,0.006456218,1570993,0,,0,498494581affb91e,0.08076298600644805,optimal,0.072599028,0.042141982,True
1999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,558114,"""instance""",0.000238966,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/dual/930090d7c74240de/resolved_config.json', '--output', '<project>/experiments/runs/dual/930090d7c74240de/result.json']",False,forest-primal,3495,0.012611066,0.073041354,chain,0,0,25,gen_chain_plain_n2000_uniform_neg30_r0,data/generated/gen_chain_plain_n2000_uniform_neg30_r0.json,24b519dbe2874823630864dcfee5e11cedf443892d43fd14ba00bd55c2593e27,3509,11,,2000,15844.804659498208,12,generated,26808320,3522,0.000361576,0.005011969,0.006151568,1570993,0,,1,930090d7c74240de,0.0801148399914382,optimal,0.070264851,0.040895087,True
